sentence 1,sentence 2,score,predicted score,loss
A young woman sits crosslegged beside her purse on the grass among a crowd of dogs.,The young woman is taking a break in the grass from walking the dogs,1,0.6232525706291199,0.7233800292015076
Four human figures are backlit by a sunset.,Four men are standing on a hill watching a sunset,1,0.6042114496231079,1.9100011587142944
A tractor decorated as a float for a parade,a lawnmover is being repaired,0,1.1182940006256104,1.5614356994628906
An old man holds up a sign.,A man is sleeping.,0,0.3024393916130066,0.17906565964221954
A small girl with short brown hair is pushing a pink scooter over grass with brown leaves with threes in the background,The season is fall.,1,0.69190514087677,1.0649616718292236
A man holds two children in his arms.,A man with his two children running in front of him.,0,1.3630331754684448,1.59536612033844
Three men look on as two other men carve up a freshly barbecued hog in the backyard.,Others look while two men carve a babecued hog,2,1.1750953197479248,0.8835372924804688
A man sitting on steps with a child as a bystander walks by.,A man and a child sitting on steps saw a woman walk by.,2,0.9016491174697876,1.4022663831710815
Two men climb onto tires while sitting in the muddy water.,two men are looking for a lost ring,1,0.8790345191955566,0.9023899435997009
"A woman with a white blanket over her head is holding a baby wrapped in a blue, pink, and yellow blanket.",The blanket is black.,0,1.0261824131011963,1.2269699573516846
Two dogs are playing together.,Two mutts are chasing each other.,1,1.190621256828308,0.970893919467926
A man in a gray shirt and green tie is working with his computer at his office desk.,A man in a gray shirt is working on a novel.,1,0.7846709489822388,1.8640623092651367
A woman sitting with a guitar talking to a man sitting with an umbrella.,A man is jogging.,0,0.9089165925979614,0.7744714021682739
A child with a yellow shirt riding a yellow bike in a city.,A kid eating a pizza on a bench by his bike.,0,0.8596741557121277,1.244023084640503
"Young boy with tongue out hula hooping with two hula hoops in a crowded area, man in blue shirt stands behind him.",A boy is hula hooping while a man is behind him.,2,1.5745352506637573,0.35307812690734863
Couple walking on the beach.,The couple are holding hands.,1,0.8693237900733948,1.2254159450531006
Boy with white powder and blue writing on his face,A boy have clown make up on his face.,1,0.8722063302993774,1.0634201765060425
Children receiving places at an award ceremony.,The children are rolling on the floor collecting dust for science.,0,0.9441066980361938,2.0133121013641357
A player on the red soccer team has just scored a goal while the opposing team watches the ball go in.,A soccer player scored a goal in an iternational championship game.,1,1.2027487754821777,1.6345629692077637
Two boys inside a fence jump in the air while holding a basketball.,Two boys jump.,2,0.8531335592269897,1.9056651592254639
An overweight man riding a bicycle to work,The man is riding a bicycle.,2,1.4338499307632446,0.4294789135456085
"A man in a brown jacket, white shirt, and dark slacks is holding a book with his finger on the page while sitting on a wooden floor, and leaning against a yellow wall with a door on one side and cloths on hangers on the other side.",A man pauses from reading his book as he rests against the wall and ponder what he has just read.,1,0.7387613654136658,0.5352705717086792
"A woman wearing gray pants, a white blouse and a black vest is jumping with one hand in the air as she goes through an indoor stadium.",The girl wearing a dress skips down the sidewalk.,0,0.6931108236312866,0.6387656331062317
The big dog is checking out the smaller dog.,A big dog watching over a smaller dog.,2,1.4449243545532227,0.49050217866897583
A group of people look over ledge.,The group of people are near the edge of the ledge.,2,1.1538152694702148,0.8820979595184326
"Two kids on a boat, one with a paddle, and the other on the edge wearing a life vest.",Two kids are sleeping in bed.,0,0.5718991160392761,0.4085584878921509
A lady siting on the ground cutting decorating out a white sheet.,The woman has a black sheet,0,0.7937470078468323,0.7817752957344055
A blond woman is looking at a camera that a brunette woman is holding in front of a wall with several pieces of art on it.,A woman is helping her friend take a picture.,1,1.2182445526123047,1.0058579444885254
Five young blond and light brown-haired girls are sitting on the ground reading books together.,A group of kids reading,2,1.3397785425186157,0.5131375193595886
A man wearing a brown shirt and green pans is pulling a rickshaw down a street,The taxi driver was wearing a brown shirt and green pants.,0,0.8150241374969482,0.8858683705329895
A man in a black jacket and blue jeans is holding a white coffee cup.,A man is holding a cup.,2,1.7946163415908813,0.14294254779815674
"A man drops something, reaching for it while a woman in a beige blazer discusses an important topic.",A woman is talking while a man is reaching for something.,2,1.1012073755264282,1.4005439281463623
A woman with an umbrella listens on a mobile phone on the street in front of a graffiti-tagged wall.,A woman is calling for a cab so she wont have to walk in the rain.,0,0.7095715403556824,1.1095579862594604
A Black woman on the street is talking on her cellphone.,"A black woman is on the payphone, ordering pizza",0,0.8269650340080261,1.148971438407898
A child wearing a red shirt playing.,A child wearing a yellow shirt sleeping.,0,0.6823770999908447,0.524300754070282
A boy with a concerned look it holding up two newspapers featuring a headline about murder.,A boy is holding paper.,2,1.4266875982284546,0.41826969385147095
An elderly male is blowing air into an object.,The elderly man  was blowing up a balloon,1,0.8481528759002686,1.3764934539794922
The 3 dogs are cruising down the street.,three dogs together,2,1.0022103786468506,1.1849539279937744
Three men are using Washington Mutual ATMs outside near a parking lot.,Three men are playing poker.,0,0.9334405064582825,0.8411849737167358
2 people with backpacks are at a table with a woman with a beige blazer sitting behind it.,2 people are at a table,2,1.3467820882797241,0.481397420167923
Big hairy dog chews on a bone while lying on a furry toy.,The dog is laying on a pointy object,0,1.0606164932250977,1.4694528579711914
A women's volleyball team plays in a brown and green gymnasium.,A sports team is in a gym.,2,0.7484937906265259,1.1648893356323242
"A woman with a pink tank top and two different shoes poses for a picture with another woman wearing a purple wig, black cowboy hat, american flag bikini and high heeled boots.",A woman poses next to her sister on halloween.,1,0.7168691754341125,1.107710599899292
A woman sitting eating a sandwich.,A woman eats a salad,0,1.017363429069519,1.0284982919692993
Two daschunds play with a red ball,Two dogs playing fetch.,1,0.7752074003219604,1.1950829029083252
A woman wearing bike shorts and a skirt is riding a bike and carrying a shoulder bag.,A woman riding a bike to work.,1,0.8842623233795166,0.6058754324913025
"Two kids on a boat, one with a paddle, and the other on the edge wearing a life vest.",A kid is wearing a life vest.,2,1.490166425704956,0.48227816820144653
Women in a red hat and beige shoes standing with hands behind her back in front of a cement wall.,Nobody has a hat,0,1.2985517978668213,1.464379906654358
A man with his arm around a woman.,Two men are hugging.,0,1.0365740060806274,1.1840200424194336
A man is working in an art studio and is surrounded by art supplies.,A man is working on art.,2,0.8040336966514587,1.1268956661224365
A man wearing a jacket is listening to headphones while walking down the sidewalk along a street.,An old man listening to rock walking down the sidewalk.,1,0.7219001054763794,1.0583676099777222
"A lady is helping another woman work in a silver compartment, which is most likely related to nurse-work.",Two woman are trying to finish orders from a doctor,1,0.7290430068969727,0.5181670784950256
railroad workers working on the tracks at nighttime,workers are blinded by the sun,0,0.6894980669021606,0.671954870223999
A girl in a red dress and white sneakers bouncing a tennis ball with a tennis racket.,A girl is playing tennis.,2,0.7898751497268677,1.0922918319702148
"Two men cooking, one stirring a pot while making a funny face while the other points at him.",Two men are reading books.,0,1.1666457653045654,1.1676995754241943
A small dog watches two big dogs playing rough in a field.,A few dogs are playing outsides.,2,0.6549149751663208,1.5520086288452148
Two Children playing baseball at the park.,Children playing baseball.,2,0.7394554615020752,1.239601731300354
People are standing next to a chain link fence.,The people are siting down.,0,0.8419504165649414,0.6362038254737854
A woman wearing a blue and orange coat is sitting outside on a bench in front of a red background.,The woman is waiting for someone to show up.,1,0.9226445555686951,0.23129922151565552
Indian women playing musical chairs with white woman.,indain woman playing cricket with white woman,0,0.9480066299438477,1.0931848287582397
A man and a female doing some type of martial arts.,Two people spar using some form of martial arts.,1,1.4173578023910522,1.476682186126709
A man is wearing a hard hat and orange jacket standing in front of a red ladder.,A man stands in front of a ladder.,2,1.784290075302124,0.14810751378536224
A man in a lab coat is looking through a microscope.,A man is looking through a microscope,2,0.9606757760047913,0.9059112668037415
A young man blew up balloons to craft into animals for the seven excited children that looked on.,A man is twisting a balloon into the shape of a dog.,1,1.0817943811416626,1.2050201892852783
A crowd is watching a group of men in suits with briefcases walk in formation down the street led by a woman holding a sign.,A group of people dressed as clowns stroll into the Bigtop Circus holding signs.,0,0.9619851112365723,1.8601887226104736
Young boy smiles at the camera from the tire swing.,He is outside.,2,1.6074590682983398,0.34628331661224365
A man in a leather jacket with the collar popped kisses the neck of a woman in a gray coat wearing a white scarf.,a guy with a jacket kisses a woman with a scarf,2,1.0135390758514404,1.1085559129714966
Woman wearing jeans and white shirt watches as her bowling ball rolls down the lane to the pins.,A woman scores.,1,0.43934181332588196,2.978142261505127
A snowboarder on a wide plain of snow,A snowmobile in a blizzard,1,1.233148455619812,1.4197659492492676
A young man is having his dreadlocks cutoff by a woman with scissors.,The young man is at a barber shop.,1,0.8703798055648804,0.6444499492645264
A man wearing a white and blue shirt cooking corn on the cob while a different man buys a piece of corn.,A man is holding to some vegetables near another man.,2,1.2218729257583618,0.6371126174926758
A woman and man are cutting a large cake.,Two newly weds are cutting their wedding cake.,2,0.8506200909614563,1.5274195671081543
A white man in the shower has fashioned his hair into a mohawk hairstyle using soap suds.,A man wears a hat while sitting on the sofa.,0,0.46802061796188354,0.35601478815078735
A woman rock-climbs in a rural area.,The woman is in great shape.,1,0.7860317230224609,1.2229377031326294
A gymnast in a blue and pink leotard is standing on her right foot with her left foot in the air and waving a ribbon.,A gymnast is strecthing before the match.,1,0.7017331123352051,1.320284128189087
People hurrying to get to work in a busy city.,People rushing to get to work.,2,1.0179802179336548,1.847304105758667
a girl wearing pink shoes jumps off a swing in a park,The girl is jumping on the trampoline in her front yard.,0,0.6843369603157043,0.6712484955787659
Taking a break to watch some TV,Taking a neverending break,0,1.0872750282287598,1.1446173191070557
A man is roller-skating down the wall next to some white steps.,A man is doing tricks downtown.,1,0.9688806533813477,0.7672897577285767
A policeman is directing a crowd of people walking.,A policeman is keeping people away from a crime scene.,1,1.2905559539794922,1.0890086889266968
A young man blew up balloons to craft into animals for the seven excited children that looked on.,The children are watching the man blow up balloons,2,0.8365744352340698,1.1540127992630005
A small boy wearing a blue shirt plays in the kiddie pool.,Boy cooling off during the summer,1,1.0027419328689575,0.9235407114028931
Two Olympic martial arts competitors go after each other in an international martial arts spectacle.,A man in a white robe is kicking at another man in a white robe and black belt.,1,0.8993023037910461,1.320990800857544
A woman in sunglasses making a pouting face while eating seafood.,A woman is eating.,2,1.195067048072815,0.68905109167099
A man in jeans and a white shirt is standing near a rock formation with his back to the camera.,A man in jeans is near some rock.,2,0.7502484321594238,1.1489474773406982
A man with brown pants and boots moving a tent.,A guy is transporting a tent.,2,1.3248358964920044,0.4965057671070099
Two male soccer players on opposing teams are trying to get the soccer ball.,Two women compete in a tennis match.,0,0.860680103302002,0.7662879228591919
"Adults and children share in the looking at something, and some young ladies stand to the side.",Some children are looking,2,1.1392672061920166,0.7472984194755554
A woman in a blue apron is holding a container of ice cream.,A woman is making a snack.,1,0.9307072162628174,1.4958444833755493
An old man is sitting down in the street.,An old man rides a bike up the hill.,0,0.434341698884964,0.46721577644348145
A female figure skater in costume is executing a routine.,A skater is on the ice.,2,0.826614499092102,1.046873927116394
A man in a white and blue jacket is talking to a girl in a black jacket.,Two people are talking,2,1.440814733505249,0.39601266384124756
Spray obscures the face and torso of the paddle wielding man in the red kayak.,A man is using a red kayak.,2,1.3283652067184448,0.5584452748298645
"Young soccer players, wearing blue and white jerseys, walk around while waiting for their turn or play to begin in a soccer match.",the player is a woman,1,1.0744622945785522,2.0612831115722656
A person in full astronaut suit and gear trains in an underwater lab as a scuba diver assists.,A female astronaut adjusting to the feeling of low gravity by training underwater.,1,0.6637865304946899,0.875569760799408
"Two black guys, that are on rival teams playing basketball.",Two women playing basketball.,0,1.394140601158142,1.37580406665802
Man in leather jacket reading a book.,The jacket is fleece,0,0.9987803101539612,0.9502225518226624
A person wearing orange stockings and chunky boots has her legs stretched out on the grass.,A person is wearing boots.,2,1.1323082447052002,0.7811652421951294
A band performing on the corner of the street.,The orchestra plays in the concert hall.,0,0.5624530911445618,0.6392396092414856
A black dog is swimming with a ball in his mouth.,The dog is asleep in the grass.,0,0.525168240070343,0.4066702127456665
Two furry beige dogs playing in ocean surf.,Two dogs are playing on a beach.,2,0.6227329969406128,1.6467729806900024
Man relaxing on a bench at the bus stop.,The man relaxes on a bench.,2,0.6789307594299316,1.6628642082214355
A blond-haired lady with a gray tank top and jeans is holding her phone while she puts her other hand through her hair while a dark-haired lady walks next to her.,A woman and her best friend walk through the hallway.,1,0.6462020874023438,0.8310173153877258
A young dark-haired woman crouches on the banks of a river while washing dishes.,A man cuts his hair.,0,0.9838169813156128,0.8455042839050293
"A woman, viewed through a window, sits at a restaurant table and puts down a red shopping bag.",A woman in a restaurant.,2,1.059478998184204,0.8113957047462463
A woman is eating what appears to be a mussel.,The woman is running in a marathon,0,1.185987114906311,1.3769807815551758
"A man dressed entirely orange is taking a photo of a man sitting, there is a big group of people sitting nearby.",The man is wearing red.,0,0.8217740654945374,0.7306872010231018
"A man in a blue shirt, blue jeans, and a red apron standing at a grill.",A man bakes a cake.,0,0.518731951713562,0.428690105676651
A man in a checkered shirt pushes a red bin in front of him while wearing something on his head.,The shirt is checkered.,2,1.0878759622573853,0.9521105289459229
An old man is sitting in a chair outside a colorfully painted building.,Elderly man is sitting on a chair in outside of a building,2,1.0710868835449219,1.1709353923797607
These people are in uniform at a lacrosse type game.,Lacrosse players are waiting for the game to start.,0,0.8962959051132202,1.8643492460250854
A little boy in a blue shirt is putting some sunglasses up to a window while a lady watches him.,A girl puts on some sunglasses,0,0.9951684474945068,1.1740772724151611
The young boy in a red shirt and jeans resists his sister's request for water on the road.,Kids don't share water.,2,1.212247610092163,0.6222783923149109
women in a hat a making selling goods.,A woman wearing a hat is selling goods to feed her family.,1,0.9712001085281372,0.32360371947288513
Two girls play with origami.,The girls eat the paper,0,0.6156086921691895,0.7599669098854065
A woman in a dress talking on the phone while holding a dog leash.,A woman is talking to a friend on the phone.,1,0.695357620716095,0.7454264163970947
A group of people on the street dancing to a four men playing various conga drums.,A cat is sleeping in a tree.,0,0.5634141564369202,0.4043028652667999
A little dark-haired girl runs on the beach.,The dark haired girl is running away from a wave.,1,0.7693400979042053,0.39292603731155396
Two men are standing in a boat.,Some men are standing on top of a car.,0,0.803044855594635,0.7157925367355347
A woman is using a small scissors on a large net.,A woman is using tape on a large net.,0,1.599708914756775,1.7740756273269653
Someone with a long pole that appears to have a spike on the end is pointing it at a red balloon on the other side of the wall from him.,A bully tries to pop a balloon without being caught in the act.,1,1.080507755279541,0.6380226016044617
Boy on a skateboard in midair at a skate park,A boy participating in the X-Games,0,0.8076589107513428,0.8099644184112549
A woman in a long-sleeved shirt checks her phone as a man in a leather jacket passes behind her.,A woman in a short-sleeved shirt.,0,1.0757198333740234,0.8846840262413025
The young girl is airborne as she falls into the lake.,A girl is near a lake.,0,1.702966332435608,2.2313616275787354
an older man wearing a suit has his arms folded behind his back and looking in a store window.,Well dressed looter.,1,0.8626657724380493,0.7990591526031494
A group of people gather around a truck.,A group of people gather near the monster truck.,1,0.8706140518188477,0.806628406047821
A boy plays in the surf.,The boy is building a tent.,0,0.8007166981697083,1.2231380939483643
An Asian woman in a red skirt sits near the ground with another woman standing next to her.,the women are waiting for a store to open,1,0.9789729118347168,0.31819602847099304
A woman huge a fluffy white dog.,The cat is eating pizza,0,0.5786005258560181,0.7388063669204712
A man is scrapping paint off a window.,A man is removing paint.,2,0.7800763249397278,1.244732141494751
Two bikers a riding along a street in a marathon as the passersby clap for them.,Two bikers compete in a marathon for a charity.,1,1.2631895542144775,0.7457959651947021
A girl in a blue shirt hugging a girl also in a blue shirt.,Two girls are wearing blue shirts.,2,0.848762035369873,1.3844832181930542
A man has wrecked his racing bike in the dirt with five spectators behind a rope.,A man has destroyed his airplane,0,0.8497452735900879,0.8422975540161133
The girl is paddling a rusty canoe in the water.,The girl is splashing in an inner tube in the water.,0,1.4608570337295532,1.799404501914978
A boy looks surly as his father looks at the camera.,a girl looks at her father,0,0.7722516059875488,1.0629773139953613
A youth is kicking a soccer ball in an empty brick area.,A funny human kicking.,1,1.2506017684936523,1.299726963043213
A bald man is getting out of a small blue car.,The man is bald.,2,1.081488847732544,1.03900146484375
An Asian woman dressed in a black blouse and knee length pants is waling across a wet street holding a collapsed umbrella.,Nobody has a blouse,0,1.1395361423492432,1.3892931938171387
A goalie in white runs for an approaching ball while the opponent in red who kicked it waits.,A person wearing white is running towards a ball that was kicked from another person.,2,0.7691450119018555,2.169187068939209
Several members of a community are celebrating with music and costumes during a festival or party.,People are celebrating with music and costumes.,2,1.076891541481018,0.869401752948761
Four children are wearing blue hats with colored streamers.,Four kids are wearing hats with streamers.,2,1.2737488746643066,0.6663628816604614
Xylophonists play in a dark setting.,some people walking on the road,0,1.112949013710022,0.9788978099822998
Man dressed in business casual attire playing the saxophone with the rest of a band.,Man dressed in business casual attire playing the oboe with the rest of a band.,0,1.4576525688171387,2.6831111907958984
The racing greyhounds have broken from the starting gate.,The greyhounds are in the middle of a race.,0,0.9220926761627197,1.4271221160888672
"A woman in white and a man in black, with an earring, are kissing.",A man brushes his teeth.,0,1.0039258003234863,0.9998676776885986
"3 women run in a marathon with the crowd in the background, one with the label Galina and another the label Inga, and the 3rd running close behind them in blue.",Galina is winning the race.,1,0.7413499355316162,0.6984421014785767
A schoolgirl is jumping over a low hurdle.,A girl is jumping over a hurdle.,2,1.0360172986984253,0.9437493681907654
A man with his finger in his mouth is standing outside of an RV.,The man is standing.,2,1.1224738359451294,0.7499823570251465
A black scientist looks through a scope examining a biological specimen's blood cells.,he eats stars,0,0.7161784172058105,0.7066242098808289
A worker peers out from atop a building under construction.,A person is atop of a building.,2,1.1308577060699463,0.8832489252090454
Three men on mountain bikes go over a sand hill.,Men on bikes go over a sand hill to get to the finish line.,1,0.846992015838623,0.7018380761146545
"A middle-aged woman with red-hair, a white shirt, and a silver beaded necklace is holding a yellow cellphone against her ear while talking.",The woman was talking on the phone.,2,0.5143587589263916,1.8990949392318726
The player from the black team is telling something to the player of the red team.,The two teams are relaxing before the match.,1,0.7399482131004333,1.6177496910095215
A boy looks surly as his father looks at the camera.,a boy looks at his farther,2,0.7266546487808228,2.0720295906066895
A boy plays his trumpet during a performance with his band.,Nobody has a trumpet,0,0.9986559152603149,1.146776556968689
A small tan dog jumping out of the water,the dog is dry,0,1.0092066526412964,0.8754231333732605
Two children in swimming trunks are standing under a water sprinkler while a crowd looks on.,The crowd watches the children play in the sprinkler,2,0.5879993438720703,1.9900531768798828
A young man is standing staring at something.,A young man is looking intently at a young woman.,1,1.2964919805526733,1.3572027683258057
A man standing up in a rowboat with a bird perched on the boat.,A rowboat is out on the water with a man standing in it.,2,0.9103348255157471,0.9316152334213257
The girls walk down the street.,Girls walk down the street.,2,1.019323706626892,0.9229467511177063
A large tan dog is running with a green item in its mouth,A large tan dog is running with a patch of grass in its mouth.,1,0.8196240663528442,1.2349367141723633
three girls take cover under their umbrellas.,Funny girls taking cover.,1,0.4323444366455078,1.2851109504699707
Two boys run to the entryway of an old building.,A couple of children are eating popsicles at a birthday party.,0,0.7623255848884583,1.088167428970337
Two people are in a green forest.,The forest is not dead.,2,0.8541857004165649,1.8139517307281494
Here is an announcement for everybody about the beach.,There are hundreds of sharks on the beach.,0,1.0903537273406982,1.0076632499694824
Three men and two women stand facing the ocean from the shore on a sunny day.,People stand watching the ocean waves.,0,0.9077047109603882,0.9844897985458374
A man in a dark long rainproof jacket but dry hair walks to the left in a city that has recently rained.,a man is walking,2,1.0789060592651367,0.7314121127128601
A man walking in front of a black cement wall with a bag on his shoulder.,A man is taking a walk.,2,1.4845995903015137,0.37427565455436707
A grim looking man with sunglasses pilots a boat.,The hungover man drives his boat to work.,1,0.914095938205719,0.14125993847846985
Young girl in an bathing suit falling off the end of a slide into a pool.,"A dog sits quietly by the dinner table, eyeing the plates of food.",0,1.0081404447555542,1.2615470886230469
This football team wears red shirts and red helmets.,They are throwing ice cream at homeless people.,0,0.90860915184021,1.0759741067886353
Woman in light blue knit hat and light blue zippered jacket kneels in front of a bowl of liquid and small bottle.,A woman in a jacket kneels by a bowl and small bottle.,2,1.5550369024276733,0.39438915252685547
A toddler is intrigued by a toy lego set in a bookstore.,A boy is choosing a birthday gift for himself at the store.,1,0.8480794429779053,0.256600022315979
Toddler walking along path.,toddler is walking to his mom,1,1.023630142211914,0.2450946718454361
a group of people walking down road heading away from the camera.,A group of guys play football in a grassy field.,0,0.7713190317153931,0.6562722325325012
A large elderly woman in a green stripy dress is carrying shopping bags along a cobbled street.,two women drive home,0,0.230795219540596,0.18236680328845978
"A man walking in a crowd, draped in a Canadian flag.",A girl in a long dress is walking through the crowd.,0,0.6065344214439392,0.5255419611930847
"A skateboarder is performing a grab trick while hovering above a ramp, which is located within a city.",A skateboarder is at a skatepark with his friends showing off his moves.,1,0.8320034742355347,0.587181806564331
Men are playing rugby while covered in mud.,The men are perfectly free of mud.,0,1.15445077419281,1.584801197052002
An older gentleman in a blue sports jacket and glasses is talking to a woman in an off-white jacket.,The older man is talking to another man.,0,0.8956565856933594,1.0175385475158691
Two men are sitting on a couch.,A couple of men a seated on a couch.,2,1.3521780967712402,0.49942007660865784
"Five Women, wearing beautiful, colorful saris, in a circle, dancing with their hands raised and touching.",There are five women close to each other.,2,1.2751893997192383,0.8624657392501831
A hockey player in blue and red guarding the goal.,a hockey goalie earns his keep,1,0.9167478084564209,0.9093164801597595
A cyclists rides up a hill amid cheering bystanders.,A cyclist goes up a hill.,2,0.6852573156356812,1.6778591871261597
A man rides a kicking bull in a bullpen.,The man is riding a sheep.,0,0.9560826420783997,0.8377665281295776
"An older man is kneeling and talking to a group of younger children, all in soccer uniforms.",a cat sleeps soundly,0,0.5812376141548157,0.6539373397827148
Four black teenagers are playing basketball inside a gymnasium while another one watches.,Four teenagers practicing for a basketball game.,1,0.9455921649932861,0.22027039527893066
A solo cyclist is riding down a windy road.,The cyclist falls down the windy road,1,0.8681516647338867,0.9877714514732361
"I am squatting on a dock, looking into a lake.",I am white water rafting.,0,0.7182714343070984,0.9349535703659058
a person cooking on a fire while a small child watches.,A person sews while a small child runs.,0,1.028212070465088,1.108148455619812
A person in a green coat looks upwards while leaning against a fixture in front of a tree.,A person is looking up at a cloudy sky.,1,1.1197279691696167,1.2437341213226318
Seven men wearing bright orange reflective vests are looking inside the door of a red train.,A group of men are looking at the damage inside the train.,1,0.8456180095672607,1.0230388641357422
Man is chopping wood and is about to be pushed over by another person.,A man is chopping wood.,2,1.1427333354949951,0.7327809929847717
A shirtless man wearing white shorts.,A man in white shorts is lying on a park bench.,1,0.47758662700653076,1.3198928833007812
"Two babies, one in red, asleep in their highchairs.",babies making poopies while playing in the sand on a Florida beach,0,0.5282582640647888,0.5749136805534363
"Three men in a science lab watch one of them hold a burning object, one man on the side is reaching for the ground.",The men in the science lab are performing a science experiment on fruit flies.,1,0.5743761658668518,1.024515986442566
Racers are just beginning a race in an international competition.,people are running.,2,1.7911686897277832,0.15968090295791626
A woman has just completed her release in a game of bowling.,A woman is bowling at a bowling alley.,2,1.1772047281265259,0.7776402235031128
A girl in a blue leotard hula hoops on a stage with balloon shapes in the background.,A girl is on stage entertaining the crowd with her hula hoop dance,1,0.9252504110336304,0.9747519493103027
A woman sitting with a guitar talking to a man sitting with an umbrella.,It is raining.,1,0.6753562688827515,1.2188061475753784
Construction workers use cables to hang from the sides of buildings.,Construction workers are having fun smashing windows.,0,1.2235324382781982,1.6274560689926147
A group of footballs players is standing behind a coaching official.,There are multiple people present.,2,1.6578397750854492,0.22067305445671082
A rocker standing with one foot on the stage holding the microphone attached to the stand over his head.,A rocker is doing soundcheck for his performance by speaking into the microphone.,1,0.9647883176803589,0.6248977780342102
A group of people standing in the snow with a mountain in the background.,People are outside.,2,1.6659154891967773,0.2548633813858032
A group of people in bright green vests are purchasing food.,A group of people buy food.,2,1.9163427352905273,0.06112713739275932
A man wearing a straw hat sitting in a chair holding the leash on a dog who is laying on the sidewalk next to him.,The man is wearing a baseball cap.,0,0.9802616238594055,0.9471142888069153
a man walks on the icy sidewalk.,The man is sitting down.,0,0.5698891878128052,0.4179031252861023
two dogs fighting over a pink and red toy,The dogs are in the backyard.,1,0.8369643092155457,0.792845606803894
A girl lays on a wooden deck with a piece of clothing covering her face.,A person is laying on a deck.,2,1.1244685649871826,0.7748116850852966
Four people are bandaging a head wound.,Five people are bandaging a leg wound.,0,1.6196093559265137,2.4714248180389404
An old woman in a white hat and purple and blue cloths is sitting down by a wooden building.,The building is old.,1,0.5715840458869934,0.8597620725631714
"A person of indeterminate sex wearing a dark hat, neutral pants, and a red shirt walking up a rocky slope at high altitude in the daytime.",A person is getting ready to snowboard down a hill with one leg,0,0.8863718509674072,1.0502688884735107
"Two men, one kneeling and one squatting, are posing in front of a clear wall with shops in the background.",There are two men posing for a photgraphy stunt.,1,0.9655466079711914,0.36876630783081055
Several people wearing foil crowns gathered around a table eating.,A group of people are eating mud soup.,1,1.2320597171783447,1.5169880390167236
A little girl with pointy pigtails is sitting in the sand on the beach.,A young girl enjoys a moment on the beach while she is on vacation.,1,0.8308878540992737,0.5386335849761963
A lady in a white tank and shorts fixing a wooden drawer.,The woman is wearing black shorts.,1,0.9365228414535522,1.1573387384414673
A man and a woman jumping with a lake in the background.,There is a man and a woman.,2,1.4877842664718628,0.3920300304889679
"A man in a black, white, and red uniform is holding yellow ski poles and racing or preparing to race.","A man is revving his dirt bike, ready for his race.",0,0.9637070894241333,1.9628589153289795
The man is throwing a toy to a brown and black dog in the park.,A man and a dog are at a dog park.,2,1.3090333938598633,0.5973514318466187
A football layer wearing a red shirt.,A football player in a black jersey.,0,0.9097082614898682,0.8911182880401611
A group of people are in a special formation on a soccer field.,The people are outside.,0,1.8662927150726318,3.361288547515869
A man in a green shirt and dark pants and carrying a really big pot turns around to talk to 3 other people.,A big person in a shirt,1,1.6009122133255005,2.5418646335601807
A person is walking a bicycle down a city street.,A person is walking.,2,1.5382187366485596,0.30174949765205383
A big black poodle running on the grass with a toy in its mouth.,A dog returns a toy to its owner.,1,0.9132838845252991,0.21993377804756165
A businessman in a white sweater conducts necessary business in a plaza using a concrete abutment as a work table.,monkey eats bananas,0,0.8390228748321533,1.3516976833343506
Old man crafting something in his workshop.,An old man is working.,2,1.4822514057159424,0.5639647245407104
Two women with long hair are walking on a sidewalk under an overpass.,Two ladies are by a road.,2,1.3961435556411743,0.6067317724227905
A man walks down the alley talking on his cellphone.,A man is walking down a colorful alleyway while talking on a cell phone.,1,1.015653371810913,0.9476492404937744
A man is holding a very long leash attached to a very large dog who is smelling the grass.,A man is walking a brown dog,1,1.3167364597320557,3.0191526412963867
a group of people riding bikes in a marathon as people line the street.,There are people riding bikes in a marathon.,2,0.8050993084907532,1.2407392263412476
A man wearing glasses and a dark coat looks at something to the left of the picture.,A man in a dark coat takes a photo.,0,1.539535641670227,1.7498083114624023
"Group of people standing on a snow covered ground, some are holding brooms, there is a dog with the group.",Group of people with a dog nearby are outside.,2,1.8206738233566284,0.1455622762441635
A woman wearing a yellow jacket skis down a snowy hill.,A woman skis down a hill with a few friends.,1,0.6182281374931335,1.1279081106185913
Boy reading book with company of a rolled over dog.,The kid is with his dog.,2,1.358816146850586,0.6910262107849121
"A young boy plays with the contents of a pantry and a cash register, pretending he runs a grocery store.",A young boy is hitting a pinata.,0,0.6374043226242065,0.540088415145874
A lady with blue jeans and a brown shirt is speaking on her cellphone on the second floor of the mall.,the lady is talking on her phne,2,0.5704202651977539,2.023475408554077
A man wielding an electric razor is gleefully shaving away another man's hair.,There is only one person present.,0,0.9557418823242188,0.8239532113075256
A group of people in black outfits drinking beer.,People drink beer at the pub.,1,0.47473347187042236,0.8473516702651978
"Two men are drumming, one is standing and one is sitting down.",Some members of the marching band are sitting while others are standing.,1,1.0855183601379395,1.225138545036316
A boy and a girl in jackets gaze in a clothing store window.,Two kids are looking for something to purchase for mothers day.,1,0.9626085162162781,0.06138603761792183
A person with an orange shovel is shoveling snow.,There is snow outside,2,1.6297223567962646,0.3533075749874115
"A woman carries a small, unhappy child in a busy street scene.",man walking a dog,0,1.3112837076187134,1.1223790645599365
